,tender_id,customer,location,name_of_work,publish_date,submission_date,emd,pbm,e_value,inserted_time,inserted_user_id
45,2025_WBSED_810568_1,WEST BENGAL STATE ELECTRICITY DISTRIBUTION CO. LTD||IT AND COMMUNICATION CELL,Vidyut Bhavan,"Supply, Delivery, Installation and Commissioning of New LAN items required for block wise Renovation Work and day-to-day activities with 3 years AMC and FMS Support of entire LAN network at Vidyut Bhavan",2025-02-07 11:00,2025-03-04 14:00,127100,2025-02-18 11:00,5084118,11-02-2025 18:26:37,WBtenders GOV NICGEP BOT
46,2025_ZPHD_811721_1,Zilla Parishad||Zilla Parishad||PURBA BARDHAMAN||KETUGRAM - I||PALITA,SERANDI,CONSTRUCTION OF COVER DRAIN WITH FILTER CHEMBER FROM SERANDI POLKA PAL HOUSE TO JIBAN MANDAL LAND ACTIVITY ID 97648215,2025-02-07 10:00,2025-02-17 18:00,3400,,168842,11-02-2025 18:27:24,WBtenders GOV NICGEP BOT
47,2025_ZPHD_811358_1,Zilla Parishad||Zilla Parishad||Birbhum||MOHAMED-BAZAR||HINGLOW,WORK,Construction of pucca drain with cover slab from dom para dhanapati house to maipukur at palan JL no 39 under Hinglow GP,2025-02-07 10:00,2025-02-14 18:00,6000,,298810,11-02-2025 18:27:43,WBtenders GOV NICGEP BOT
48,2025_ZPHD_811712_1,Zilla Parishad||Zilla Parishad||PURBA BARDHAMAN||KETUGRAM - I||PANDUGRAM,Pandugram,Construction of Pacca Covered Drain with filter pit from Netai Majhi house to Lalan Hazra house at Pandugram Under Pandugram Gram Panchayat. Activity ID- 89511577,2025-02-06 18:00,2025-02-15 14:00,2400,,116547,11-02-2025 18:29:32,WBtenders GOV NICGEP BOT
49,2025_ZPHD_801938_2,Zilla Parishad||Zilla Parishad||Howrah||DOMJUUR||UTTAR JHAPARDAHA,CHAKHARI,BALLA PILLING AT THE KHAL SIDE NEAR THE LAND OF NABAKUMAR ADAK AT CHAKHARI Sansad No VII,2025-02-06 18:00,2025-02-15 12:00,4959,,247934,11-02-2025 18:29:56,WBtenders GOV NICGEP BOT
50,2025_ZPHD_811712_1,Zilla Parishad||Zilla Parishad||PURBA BARDHAMAN||KETUGRAM - I||PANDUGRAM,Pandugram,Construction of Pacca Covered Drain with filter pit from Netai Majhi house to Lalan Hazra house at Pandugram Under Pandugram Gram Panchayat. Activity ID- 89511577,2025-02-06 18:00,2025-02-15 14:00,2400,,116547,11-02-2025 18:30:19,WBtenders GOV NICGEP BOT
51,2025_ZPHD_811712_1,Zilla Parishad||Zilla Parishad||PURBA BARDHAMAN||KETUGRAM - I||PANDUGRAM,Pandugram,Construction of Pacca Covered Drain with filter pit from Netai Majhi house to Lalan Hazra house at Pandugram Under Pandugram Gram Panchayat. Activity ID- 89511577,2025-02-06 18:00,2025-02-15 14:00,2400,,116547,11-02-2025 18:30:39,WBtenders GOV NICGEP BOT
52,2025_ZPHD_810761_1,Zilla Parishad||Zilla Parishad||Paschim Midnapore||DASPUR-II||KHEPUTDAKSHNIBARH,DAKSHINBARH,Construction of Water Drainage Channel with Hum Pipe at Dakshinbarh from Land of Jagadish Patra to Kheput High School Ground,2025-02-06 17:00,2025-02-13 18:55,4300,,212414,11-02-2025 18:31:35,WBtenders GOV NICGEP BOT
53,2025_ZPHD_812024_2,Zilla Parishad||Zilla Parishad||Hooghly||HARIPAL||JEJUR,PURBANARAYANPUR,CONSTRUCTION OF PAKKA DRAIN FROM LAND OF SUBHAS DAS TO KABARSTHAN OF UTTARMATH AT PURBANARAYANPUR,2025-02-06 17:00,2025-02-15 12:00,5750,,287487,11-02-2025 18:31:53,WBtenders GOV NICGEP BOT
54,2025_ZPHD_811440_10,Zilla Parishad||Zilla Parishad||Paschim Midnapore||DEBRA||SNARPUR-LOYADA,TAL GHUNGHUNI PATNA,Construction of Pucca Drain with Humepipe from Subhankar Dolai House to Tarapada Pramanik Land at Tal Ghunghuni Patna JL No 140,2025-02-06 15:00,2025-02-15 15:00,3600,,180273,11-02-2025 18:32:26,WBtenders GOV NICGEP BOT
55,2025_ZPHD_810659_4,Zilla Parishad||Zilla Parishad||South 24-Parganas||MANDIRBAZAR||KECHARKUR,KECHARKUR,CONSTRUCTION OF CONCRETE COVER DRAIN WITH SOAK PIT FROM DUKHIRAM BAIDYA HOUSE TO MIHIR HALDER LAND AT KECHARKUR (89272806),2025-02-06 14:00,2025-02-15 11:30,6000,,250931,11-02-2025 18:33:04,WBtenders GOV NICGEP BOT
56,2025_ZPHD_810659_4,Zilla Parishad||Zilla Parishad||South 24-Parganas||MANDIRBAZAR||KECHARKUR,KECHARKUR,CONSTRUCTION OF CONCRETE COVER DRAIN WITH SOAK PIT FROM DUKHIRAM BAIDYA HOUSE TO MIHIR HALDER LAND AT KECHARKUR (89272806),2025-02-06 14:00,2025-02-15 11:30,6000,,250931,11-02-2025 18:33:22,WBtenders GOV NICGEP BOT
57,2025_ZPHD_811551_1,Zilla Parishad||Zilla Parishad||Uttar Dinajpur||KARANDIGHI||ALTAPUR-I,Raghobpur Kalitola,"Installation of solar sub mercible pump for irrigation purpose at gumani land at raghobpur kalitola sansad, sansad no-XI, jl no- 195",2025-02-06 11:00,2025-02-12 17:30,7000,,293553,11-02-2025 18:33:47,WBtenders GOV NICGEP BOT
58,2025_ZPHD_811563_1,Zilla Parishad||Zilla Parishad||Nadia||TEHATTA-I||PATHATGHATA-II,PATHARGHATA-II GP,"Construction of WBM (jhama - bats) road from the land of Dayal Mallick to the land of Prosad Biswas at Bhitarpara, Sansad no-III under Patharghata-II Gram Panchayat under Tehatta -I Dev. Block under fund 15th F.C (UNTied) vide resulation adopted in",2025-02-06 09:00,2025-02-15 09:00,6994,,349682,11-02-2025 18:34:05,WBtenders GOV NICGEP BOT
59,2025_ZPHD_811563_1,Zilla Parishad||Zilla Parishad||Nadia||TEHATTA-I||PATHATGHATA-II,PATHARGHATA-II GP,"Construction of WBM (jhama - bats) road from the land of Dayal Mallick to the land of Prosad Biswas at Bhitarpara, Sansad no-III under Patharghata-II Gram Panchayat under Tehatta -I Dev. Block under fund 15th F.C (UNTied) vide resulation adopted in",2025-02-06 09:00,2025-02-15 09:00,6994,,349682,11-02-2025 18:34:23,WBtenders GOV NICGEP BOT
60,2025_ZPHD_811561_1,Zilla Parishad||Zilla Parishad||Nadia||NAKASHIPARA||HARANAGAR,HARANAHAR GP,"Installation of Solar panel based submerssible pumping machinery at Bandakhola Abdul hakim Sk Land Sansad 13,under 15th CFC Tied fund 2023-24 ,Haranagar G.P..CODE-108869575",2025-02-06 09:00,2025-02-13 18:00,15069,,753465,11-02-2025 18:34:40,WBtenders GOV NICGEP BOT
61,2025_ZPHD_811513_4,Zilla Parishad||Zilla Parishad||Murshidabad||NAODA||CHANDPUR,CHANDPUR GP AREA,Construction of solar operated water treatment plan near Near Bhairab Football Math Icds Centre Sansad 11 under Chandpur G.P,2025-02-06 09:00,2025-02-12 13:00,5872,,293578,11-02-2025 18:34:59,WBtenders GOV NICGEP BOT
62,2025_ZPHD_811153_8,Zilla Parishad||Zilla Parishad||North 24-Parganas||GAIGHATA||ICHHAPUR-II,JAMDANI,Upgradation of Drainage systemfrom Katcha to Pucca with cover and Soakpit from MILAN MONDAL HOUSE TO BHABANI PRASAD SARKAR HOUSE AT JAMDANI,2025-02-05 18:00,2025-02-17 14:30,3800,,190000,11-02-2025 18:36:46,WBtenders GOV NICGEP BOT
63,2025_ZPHD_811153_8,Zilla Parishad||Zilla Parishad||North 24-Parganas||GAIGHATA||ICHHAPUR-II,JAMDANI,Upgradation of Drainage systemfrom Katcha to Pucca with cover and Soakpit from MILAN MONDAL HOUSE TO BHABANI PRASAD SARKAR HOUSE AT JAMDANI,2025-02-05 18:00,2025-02-17 14:30,3800,,190000,11-02-2025 18:37:19,WBtenders GOV NICGEP BOT
64,2025_ZPHD_811107_1,Zilla Parishad||Zilla Parishad||Purulia||NETURIA||JANARDANDIH,GARPANCHAKOTE,Const. Irrigation Cannel From Dalmya to Manoj Kaibarta Cultivattion Land,2025-02-05 17:00,2025-02-12 17:00,6000,,293270,11-02-2025 18:38:03,WBtenders GOV NICGEP BOT
65,2025_DPL_811029_1,THE DURGAPUR PROJECTS LIMITED,"DPPS,DPL.",Grading of lands on the side flanks of the stretch of road from Technical Building to Coal Bhavan and in/around TP/belt column structure areas.Job no. 910/DPPS,2025-02-05 16:00,2025-02-15 16:00,5600,,NA,11-02-2025 18:38:41,WBtenders GOV NICGEP BOT
