,tender_id,customer,location,name_of_work,publish_date,submission_date,emd,pbm,e_value,inserted_time,inserted_user_id
29,2025_DOA_133256_1,Department of Agriculture||Punjab Mandi Board||XEN - Elect - Jalandhar,Jalandhar,Providing Street/Flood Lighting and Providing 20 Mtr High Mast with LED Lighting System in Parking and Yard Area at jahan Khelan Punjab Agro Hoshiarpur Distt Hoshiarpur,2025-01-21 17:00,2025-02-11 10:00,164080,,8204000,10-02-2025 03:06:24,PBTenders GOV NICGEP BOT
30,2025_DLG_133027_1,Department of Local Government||Director - Local Government||ADC (UD) - SAS Nagar||Municipal Council - Lalru,LALRU,"Providing and Laying of Boundary Wall,Rain Water Harvesting System,silt Chamber, and Other work in MC Land Village Gholumajra w,no-1",2025-01-20 09:00,2025-02-12 17:00,74200,,3710000,10-02-2025 03:07:18,PBTenders GOV NICGEP BOT
31,2025_DLG_133027_1,Department of Local Government||Director - Local Government||ADC (UD) - SAS Nagar||Municipal Council - Lalru,LALRU,"Providing and Laying of Boundary Wall,Rain Water Harvesting System,silt Chamber, and Other work in MC Land Village Gholumajra w,no-1",2025-01-20 09:00,2025-02-12 17:00,74200,,3710000,10-02-2025 03:07:36,PBTenders GOV NICGEP BOT
32,2025_DLG_132974_1,Department of Local Government||Punjab Water Supply and Sewerage Board||Division - Jalandhar-I,Jalandhar,"Providing Tap Connections to consumers, Extension and Augmentation of Water Supply System at Nurmahal District Jalandhar for Distribution Network under AMRUT 2.0 Scheme",2025-01-16 16:45,2025-02-10 16:00,172260,2025-01-28 11:00,8613000,10-02-2025 03:09:12,PBTenders GOV NICGEP BOT
33,2025_DLG_132973_1,Department of Local Government||Punjab Water Supply and Sewerage Board||Division - Jalandhar-I,Jalandhar,"Providing Tap Connections to consumers, Extension and Augmentation of Water Supply System at Nakodar District Jalandhar for Distribution Network and Installation of Tubewell under AMRUT 2.0",2025-01-16 16:40,2025-02-20 16:00,1579000,2025-01-28 11:00,157887000,10-02-2025 03:09:34,PBTenders GOV NICGEP BOT
34,2025_DLG_132972_1,Department of Local Government||Punjab Water Supply and Sewerage Board||Division - Jalandhar-I,Jalandhar,"Providing Tap Connections to consumers, Extension and Augmentation of Water Supply System at Kartarpur District Jalandhar for Distribution Network under AMRUT 2.0 Scheme",2025-01-16 16:30,2025-02-10 16:00,464000,2025-01-28 11:00,23186000,10-02-2025 03:09:52,PBTenders GOV NICGEP BOT
35,2025_DLG_132971_1,Department of Local Government||Punjab Water Supply and Sewerage Board||Division - Jalandhar-I,Jalandhar,"Providing Tap Connections to consumers, Extension and Augmentation of Water Supply System at Alawalpur District Jalandhar for Distribution Network and Installation of Tube well under AMRUT 2.0 Scheme",2025-01-16 16:25,2025-02-10 16:00,336340,2025-01-28 11:00,16817000,10-02-2025 03:10:13,PBTenders GOV NICGEP BOT
36,2025_DLG_132969_1,Department of Local Government||Punjab Water Supply and Sewerage Board||Division - Jalandhar-I,Jalandhar,"Providing Tap Connections to consumers, Extension and Augmentation of Water Supply System at Adampur District Jalandhar for Distribution Network under AMRUT 2.0 Scheme",2025-01-16 16:20,2025-02-10 16:00,316040,2025-01-28 11:00,15802000,10-02-2025 03:10:32,PBTenders GOV NICGEP BOT
37,2025_WR_132895_1,Department of Water Resources||Department of Water Resources||Dams - Township Div - RSD Spk,Shahpurkandi Township,Estimate for AMR of Estate Storm water and sewerage System in existing and additional land colony at Shahpurkandi township for the year of 2024 25,2025-01-15 16:00,2025-02-10 12:00,39450,,NA,10-02-2025 03:11:11,PBTenders GOV NICGEP BOT
38,2025_WR_132833_1,Department of Water Resources||Department of Water Resources||Canal - Jandiala UBDC Div - Amritsar,XEN JANDIALA UBDC ASR,ESTIMATE FOR LAYING U/G RCC PIPELINE IN WATERCOURSES OF OUTLET R.D. 5110-TR OF DHOLAN SUB-MINOR.,2025-01-14 15:00,2025-02-10 12:00,390000,,19500000,10-02-2025 03:11:35,PBTenders GOV NICGEP BOT
39,2025_POWER_132411_1,Department of Power||Punjab State Power Corporation Limited||CE - P and M||P and M Civil Construction and Mtc. - Jalandhar,Roorka Kalan,"Extension of Switch House Building at 66 K.V Sub-Station Roorka Kalan, Nawanshehar Circle",2025-01-07 14:40,2025-02-19 15:00,67600,,3379703,10-02-2025 03:12:45,PBTenders GOV NICGEP BOT
40,2024_DOA_132082_1,Department of Agriculture||Punjab Mandi Board||XEN - Elect - SAS Nagar,"XEN ELECTRICAL,PMB, SECTOR 65 A, SAS NAGAR","SITC of On Grid Rooftop Solar Power Plant on Various Cover Sheds, Buildings etc in various New GM and Office Building of MC Mansa,Bhikhi,Sardulgarh, Boha and Budhlada Distt Mansa and MC Barnala, Tappa, Bhadur, Dhanuala and Mehalkalan Distt Barnala.",2024-12-30 15:30,2025-02-11 12:30,1011000,,50545000,10-02-2025 03:13:26,PBTenders GOV NICGEP BOT
41,2024_POWER_131935_1,Department of Power||Punjab State Power Corporation Limited||Transmission Systems (TS)||TL Circle - Patiala,"ASE/TL DIVISION, BATHINDA",DNIT for replacement of 8 no. DC on DC tower with multicircuit towers one ckt 66kV Maur to 66kV mandi kalan and one ckt 66kVmaur to 66kV Ghasokhana with multicircuit towers (TWL no. 96/WZ/2023-24),2024-12-26 18:00,2025-02-10 11:00,56686,,2834297,10-02-2025 03:14:10,PBTenders GOV NICGEP BOT
42,2024_WR_131373_3,Department of Water Resources||Department of Water Resources||Canal - Devigarh Div Patiala,Patiala,Estimate for concrete lining of Sub Minor 1 from RD 0-15355 off taking at RD 25195/R and Sub Minor 2 from RD 0-3082 off taking at RD 35195/L of Attalan Minor,2024-12-10 18:55,2025-02-10 11:00,400000,2024-12-17 11:00,20000000,10-02-2025 03:14:47,PBTenders GOV NICGEP BOT
43,2024_WR_126760_14,Department of Water Resources||Punjab Water Resources Management and Development Corporation||DE - Lining Division No. - 1 - Ferozepur,Mansa,Estimate for Lining/Relining of Watercourse of Outlet RD 324500-L of Kotla Branch of Village Kotli Kalan of District Mansa,2024-12-06 14:00,2025-02-11 10:00,122860,,6143000,10-02-2025 03:15:44,PBTenders GOV NICGEP BOT
44,2024_WR_126395_25,Department of Water Resources||Punjab Water Resources Management and Development Corporation||DE - Lining Division No. - 8 - Bathinda,RD 100602-R/ 98350-R/ 98350-L/ 99450-R,Estimate for the Lining/Relining of watercourse with underground pipeline/brick lining of Outlet RD 100602-R/ 98350-R/ 98350-L/ 99450-R of Kotbhai Disty. of Village Virk Kalan and Burj Mehma Slice-2,2024-12-02 12:00,2025-02-28 09:00,90000,2024-12-04 09:00,4500000,10-02-2025 03:16:30,PBTenders GOV NICGEP BOT
