,tender_id,customer,location,name_of_work,publish_date,submission_date,emd,pbm,e_value,inserted_time,inserted_user_id
25,2025_UAD_404172_1,Directorate Urban Administration and Development||Muncipal Corporations - UAD||Muncipal Corporation-Bhopal - UAD||Lighting Section - MC Bhopal- UAD,ISBT Govindpura Bhopal Electric Section,Supply and installation of Decorative post top lantern and LED Strip at Panchwati Market and Barkheda Pathani park Ward No. 56 Bhopal,2025-02-20 16:30,2025-03-21 17:30,10500,,1353901,28-02-2025 19:57:17,Mptenders GOV BOT
26,2025_PKVVC_402659_1,"Madhya Pradesh Poorv Kshetra Vidyut Vitaran Company Limited||Chief Engineer(Jabalpur Region) - MPPKVVCL||SE(O and M) Balaghat - MPPKVVCL||EE(O and M), Waraseoni - MPPKVVCL",DANGER ROAD POWER HOUSE COLONEY BALAGHAT,01 NO. HIRING OF VEHICLE UTILITY PICK UP (LCV) TATA 207 OR EQUIVALENT OF LATEST MODEL MAXIMUM 3 YEARS OLD AS PER TENDERS DATE 2025-2026 FOR THE A.E. LANJI UNDER WORK FOR EXECUTIVE ENGINEER (ONM) DN.M.P.P.K.V.V.C.L. BALAGHAT,2025-02-20 16:30,2025-03-08 15:30,6000,,600000,28-02-2025 19:57:36,Mptenders GOV BOT
27,2025_UAD_403288_1,Directorate Urban Administration and Development||Muncipal Corporations - UAD||Muncipal Corporation-Indore - UAD||Jankarya Vibhaag - I - MC Indore - UAD,INDORE,Cement Concrete Work on Remain Lanes Road of Gandhi Nagar in Ward No. 15 under Zone No. 16,2025-02-19 15:00,2025-03-17 18:00,44600,,5939880,28-02-2025 19:58:56,Mptenders GOV BOT
28,2025_UAD_403151_1,Directorate Urban Administration and Development||Muncipal Corporations - UAD||Muncipal Corporation-Indore - UAD||Jankarya Vibhaag - I - MC Indore - UAD,INDORE,Laying of Paver Block on Lanes behind Pushpakar Dawakhana and Gouri Nagar Sector B in Ward No. 20 under Zone No. 05 (Parshad Nidhi),2025-02-19 15:00,2025-03-17 18:00,26200,,3487232,28-02-2025 19:59:19,Mptenders GOV BOT
29,2025_UAD_403150_1,Directorate Urban Administration and Development||Muncipal Corporations - UAD||Muncipal Corporation-Indore - UAD||Jankarya Vibhaag - I - MC Indore - UAD,INDORE,Cement Concrete Work on Shailja Mishra Ji Lane and Parasram puirya School Lane at South Rajmohalla in Ward No. 69 under Zone No. 02,2025-02-19 15:00,2025-03-17 18:00,34300,,4036000,28-02-2025 19:59:38,Mptenders GOV BOT
30,2025_UAD_403153_1,Directorate Urban Administration and Development||Muncipal Corporations - UAD||Muncipal Corporation-Indore - UAD||Jankarya Vibhaag - I - MC Indore - UAD,INDORE,R.C.C. Work on Damaged Road at (House No. 1120 Chakki Lane) House No. 656 to House No. 1171 at Sudama Nagar in Ward No. 83 under Zone No. 15,2025-02-19 15:00,2025-03-17 18:00,30600,,4075424,28-02-2025 19:59:57,Mptenders GOV BOT
31,2025_UAD_403151_1,Directorate Urban Administration and Development||Muncipal Corporations - UAD||Muncipal Corporation-Indore - UAD||Jankarya Vibhaag - I - MC Indore - UAD,INDORE,Laying of Paver Block on Lanes behind Pushpakar Dawakhana and Gouri Nagar Sector B in Ward No. 20 under Zone No. 05 (Parshad Nidhi),2025-02-19 15:00,2025-03-17 18:00,26200,,3487232,28-02-2025 20:00:15,Mptenders GOV BOT
32,2025_UAD_403284_1,Directorate Urban Administration and Development||Muncipal Corporations - UAD||Muncipal Corporation-Indore - UAD||Jankarya Vibhaag - I - MC Indore - UAD,INDORE,Laying of Storm Water Line from Milan Heights to Sampat Farm in Ward No. 76 under Zone No. 19,2025-02-19 15:00,2025-03-17 18:00,31100,,4135626,28-02-2025 20:00:34,Mptenders GOV BOT
33,2025_UAD_403141_1,Directorate Urban Administration and Development||Muncipal Corporations - UAD||Muncipal Corporation-Indore - UAD||Jankarya Vibhaag - I - MC Indore - UAD,INDORE,Cement Concrete Work from Nidhi Patel House to Nearby Lanes at Laxmi Nagar in Ward No. 01 under Zone No. 16,2025-02-19 15:00,2025-03-17 18:00,19000,,2522805,28-02-2025 20:00:54,Mptenders GOV BOT
34,2025_UAD_403134_1,Directorate Urban Administration and Development||Muncipal Corporations - UAD||Muncipal Corporation-Indore - UAD||Jankarya Vibhaag - I - MC Indore - UAD,INDORE,Cement Concrete Work on Lane No. 03 and Main Road at Hariom Nagar in Ward No. 70 Zone No. 02,2025-02-19 15:00,2025-03-17 18:00,9900,,1317280,28-02-2025 20:01:13,Mptenders GOV BOT
35,2025_UAD_403151_1,Directorate Urban Administration and Development||Muncipal Corporations - UAD||Muncipal Corporation-Indore - UAD||Jankarya Vibhaag - I - MC Indore - UAD,INDORE,Laying of Paver Block on Lanes behind Pushpakar Dawakhana and Gouri Nagar Sector B in Ward No. 20 under Zone No. 05 (Parshad Nidhi),2025-02-19 15:00,2025-03-17 18:00,26200,,3487232,28-02-2025 20:01:40,Mptenders GOV BOT
36,2025_UAD_403439_1,Directorate Urban Administration and Development||Muncipal Corporations - UAD||Muncipal Corporation-Gwalior - UAD||Water Supply (PHE) Deptt. - MC Gwalior - UAD,PHE DEPARTMENT,"PROVIDING, LAYING, JOINTING OF 50 MM DIA G.I. PIPE LINE AND MILAN WITH WITH LABOR AND MATERIAL AT SITE WARD NO. 59 (MAULIK NIDHI) FILE NO. 91/24x9/1",2025-02-18 17:30,2025-03-05 17:30,4406,,440573,28-02-2025 20:02:52,Mptenders GOV BOT
37,2025_UAD_402674_1,Directorate Urban Administration and Development||Muncipal Corporations - UAD||Muncipal Corporation-Indore - UAD||Jankarya Vibhaag - I - MC Indore - UAD,INDORE,Cement Concrete Work on three Lanes near Ishhak Kureshi ji House in Ward No. 60 under Zone No. 11,2025-02-18 15:00,2025-03-03 18:00,4500,,447565,28-02-2025 20:03:22,Mptenders GOV BOT
38,2025_UAD_402679_1,Directorate Urban Administration and Development||Muncipal Corporations - UAD||Muncipal Corporation-Indore - UAD||Jankarya Vibhaag - I - MC Indore - UAD,INDORE,Cement Concrete Work at Shivkanth Nagar Main Road and Cross Remain Lanes in Ward No. 18 Zone No. 17 Vidhan Sabha Kshetra No. 02 Second Call,2025-02-18 15:00,2025-03-03 18:00,56400,,11278622,28-02-2025 20:03:39,Mptenders GOV BOT
39,2025_UAD_402679_1,Directorate Urban Administration and Development||Muncipal Corporations - UAD||Muncipal Corporation-Indore - UAD||Jankarya Vibhaag - I - MC Indore - UAD,INDORE,Cement Concrete Work at Shivkanth Nagar Main Road and Cross Remain Lanes in Ward No. 18 Zone No. 17 Vidhan Sabha Kshetra No. 02 Second Call,2025-02-18 15:00,2025-03-03 18:00,56400,,11278622,28-02-2025 20:03:58,Mptenders GOV BOT
40,2025_UAD_402682_1,Directorate Urban Administration and Development||Muncipal Corporations - UAD||Muncipal Corporation-Indore - UAD||Jankarya Vibhaag - I - MC Indore - UAD,INDORE,Laying of Paver Block on Various Lanes at Shradhhapuri Colony in Ward No. 85 under Zone No. 14 Second Call,2025-02-18 15:00,2025-03-03 18:00,17400,,2310909,28-02-2025 20:04:16,Mptenders GOV BOT
41,2025_UAD_402775_1,Directorate Urban Administration and Development||Muncipal Corporations - UAD||Muncipal Corporation-Indore - UAD||Jankarya Vibhaag - I - MC Indore - UAD,INDORE,Laying of Storm Water Line from Zodiac Mall to Milan Heights in Ward No. 76 under Zone No. 19,2025-02-18 12:00,2025-03-17 18:00,63900,,12772073,28-02-2025 20:04:34,Mptenders GOV BOT
42,2025_PWDRB_402694_1,PWD- Roads and Bridges||Rewa CE REWA Zone - PWD||Satna EE Zone Rewa PWD,satna,Renovation and Maintenance work for Server Room at Tehsil Court Rampur Baghelan under Sub Division Satna,2025-02-17 18:00,2025-03-01 18:00,6500,,324767,28-02-2025 20:05:01,Mptenders GOV BOT
43,2025_RES_401583_1,Rural Engineering Service||Chief Engineer-Zone Bhopal - RES||SE-Circle Bhopal - RES||EE-Division Raisen - RES,Mahuakheda Kalan Begumganj,"Construction of playground for Handball, Vollyball, kho-kho, kabaddi for PMShri School - GHS Mahuakheda, Kalan Block- Begumganj, District Raisen Dise Code- 23340213903",2025-02-17 09:00,2025-03-03 17:00,8500,,408000,28-02-2025 20:05:57,Mptenders GOV BOT
44,2025_RES_401583_1,Rural Engineering Service||Chief Engineer-Zone Bhopal - RES||SE-Circle Bhopal - RES||EE-Division Raisen - RES,Mahuakheda Kalan Begumganj,"Construction of playground for Handball, Vollyball, kho-kho, kabaddi for PMShri School - GHS Mahuakheda, Kalan Block- Begumganj, District Raisen Dise Code- 23340213903",2025-02-17 09:00,2025-03-03 17:00,8500,,408000,28-02-2025 20:06:26,Mptenders GOV BOT
45,2025_UAD_402792_1,Directorate Urban Administration and Development||Join Director- Shehdol Division - UAD||Shahdol-Nagar Palika Shahdol - UAD,Municipal council Shahdol,"Inviting the rates of maintenance of wiring fitting and switch gear protection electrical materials for office own buildings, parks, plants and path way streets for financial year 2025-26 municipal council SHAHDOL",2025-02-15 10:30,2025-03-17 17:30,12750,,NA,28-02-2025 20:07:04,Mptenders GOV BOT
46,2023_UAD_288637_6,Directorate Urban Administration and Development||Muncipal Corporations - UAD||Muncipal Corporation - Ujjain - UAD||Engineering (PWD) Deptt. - MC Ujjain - UAD,Nagar Nigam Ujjain Main Office Premises,Construction of Parking and Landscapping work at Nagar Nigam Ujjain Main Office Premises,2025-02-14 17:00,2025-03-01 18:00,52575,,5257497,28-02-2025 20:07:42,Mptenders GOV BOT
47,2025_APSU_402621_1,Awadhesh Pratap Singh University - Rewa,REWA,Equipments (RUSA GRANT) Video Confercening equipment and wifi/LAN equipments Fourth Call,2025-02-14 09:00,2025-03-06 17:30,100000,,0.00,28-02-2025 20:08:16,Mptenders GOV BOT
48,2025_STDC_401842_1,MP State Tourism Development Corporation Ltd.,work,"Construction of Nodes, drinking water facility, Toilet, landscaping, parking, pathway, repairing of facade and beatification of Betwa Bridge and development work including internal, external electrification and illumination work at Orchha Niwari",2025-02-13 14:00,2025-03-03 17:00,1000000,,107488000,28-02-2025 20:08:42,Mptenders GOV BOT
49,2025_MPRDC_402127_1,Madhya Pradesh Road Development Corporation Limited,Ujjain,Development of Ujjain Jaora Access Controlled Greenfield Highway including Ujjain spur connectivity as 4 Lane with Paved Shoulder (Design length 98.41 Km) in the State of Madhya Pradesh on Hybrid Annuity Mode.,2025-02-12 10:00,2025-03-10 15:30,203000000,,20294900000,28-02-2025 20:09:44,Mptenders GOV BOT
50,2025_UAD_402016_1,Directorate Urban Administration and Development||Muncipal Corporations - UAD||Muncipal Corporation-Indore - UAD||Jal Yantralaya - MC Indore - UAD,INDORE,Laying new drainage line in place of damaged drainage line in four lanes near SabjiMandi Main Road situated in Kalani Nagar area under Zone No. 16 Ward No. 03 and other places in the area.,2025-02-11 18:00,2025-03-11 18:00,19900,,2645355,28-02-2025 20:12:49,Mptenders GOV BOT
51,2025_UAD_401668_1,Directorate Urban Administration and Development||Join Director-Ujjain Division - UAD||Ujjain-Nagar Palika Nagda - UAD,Municipal Council Nagda,Construction of CC Road and U Shape Drain at Ward No. 15 in Different Back Lane,2025-02-10 10:30,2025-03-11 17:30,24240,,NA,28-02-2025 20:13:38,Mptenders GOV BOT
52,2025_UAD_400606_1,Directorate Urban Administration and Development||Muncipal Corporations - UAD||Muncipal Corporation-Indore - UAD||Jankarya Vibhaag - I - MC Indore - UAD,INDORE,Laying of Paver Block on Various Lanes at Sudama Nagar D Sector in Ward No. 82 under Zone No. 14 (Parshad Nidhi),2025-02-07 18:00,2025-03-04 18:00,9100,,1209429,28-02-2025 20:14:21,Mptenders GOV BOT
53,2025_UAD_399506_1,Directorate Urban Administration and Development||Muncipal Corporations - UAD||Muncipal Corporation-Indore - UAD||Jankarya Vibhaag - I - MC Indore - UAD,INDORE,"Cement Concrete Work on Damaged Road at Pipal Chok, Shahtut Chok, Patwari Mohalla, Ravidas Mohalla, Prajapat Mohalla, Indori Mohalla etc Related Lanes at Bijalpur in Ward No. 78 under Zone No. 13 Second Call",2025-01-31 18:00,2025-03-14 18:00,63500,,12699495,28-02-2025 20:16:43,Mptenders GOV BOT
